Start Date,End Date,Variables,Market,Spend
10-09-2019,16-09-2019,OOH,x,0
10-09-2019,16-09-2019,OOH,x,0
10-09-2019,16-09-2019,Paid Search,x,31790.6
10-09-2019,16-09-2019,Paid Search,x,126115.87
10-09-2019,16-09-2019,Paid Search,x,115205.81
10-09-2019,16-09-2019,Paid Search,x,0
10-09-2019,16-09-2019,Paid Social,x,26149.46
10-09-2019,16-09-2019,Paid Social,x,67106.53
10-09-2019,16-09-2019,Paid Social,x,166557.68
10-09-2019,16-09-2019,Paid Social,x,0
10-09-2019,16-09-2019,Radio,x,4396.03
10-09-2019,16-09-2019,Radio,x,5564.18
10-09-2019,16-09-2019,Radio,x,5066.14
10-09-2019,16-09-2019,Radio,x,0
10-09-2019,16-09-2019,SMS,x,603.27
10-09-2019,16-09-2019,SMS,x,5512.65
10-09-2019,16-09-2019,SMS,x,3481.45
10-09-2019,16-09-2019,SMS,x,1644.71
10-09-2019,16-09-2019,TV,x,471.11
10-09-2019,16-09-2019,TV,x,33561.62
10-09-2019,16-09-2019,TV,x,1007.07
10-09-2019,16-09-2019,TV,x,113.68
17-09-2019,23-09-2019,Affiliates,x,398.38
17-09-2019,23-09-2019,Affiliates,x,443.53
17-09-2019,23-09-2019,Affiliates,x,444.28
17-09-2019,23-09-2019,Affiliates,x,61.26
17-09-2019,23-09-2019,Audio,x,0
17-09-2019,23-09-2019,Audio,x,0
17-09-2019,23-09-2019,Audio,x,0
17-09-2019,23-09-2019,Audio,x,0
17-09-2019,23-09-2019,Email,x,2319.31
17-09-2019,23-09-2019,Email,x,10503.25
17-09-2019,23-09-2019,Email,x,8435.29
17-09-2019,23-09-2019,Email,x,11860.46
17-09-2019,23-09-2019,Leaflets,x,0
17-09-2019,23-09-2019,Leaflets,x,364.97
17-09-2019,23-09-2019,Leaflets,x,0.64
17-09-2019,23-09-2019,Leaflets,x,686.03
17-09-2019,23-09-2019,OLA,x,11179.13
17-09-2019,23-09-2019,OLA,x,7880.48
17-09-2019,23-09-2019,OLA,x,10068.9
17-09-2019,23-09-2019,OLA,x,1211.04
17-09-2019,23-09-2019,OLV,x,0
17-09-2019,23-09-2019,OLV,x,44292.83
17-09-2019,23-09-2019,OLV,x,27085.96
17-09-2019,23-09-2019,OLV,x,12339.93
17-09-2019,23-09-2019,OOH,x,0
17-09-2019,23-09-2019,OOH,x,0
17-09-2019,23-09-2019,OOH,x,0
17-09-2019,23-09-2019,OOH,x,0
17-09-2019,23-09-2019,Paid Search,x,29706.18
17-09-2019,23-09-2019,Paid Search,x,134043.62
17-09-2019,23-09-2019,Paid Search,x,122464.5
17-09-2019,23-09-2019,Paid Search,x,0
17-09-2019,23-09-2019,Paid Social,x,22629.21
17-09-2019,23-09-2019,Paid Social,x,68967.35
17-09-2019,23-09-2019,Paid Social,x,159314.2
17-09-2019,23-09-2019,Paid Social,x,0
17-09-2019,23-09-2019,Radio,x,3531.44
17-09-2019,23-09-2019,Radio,x,6074.68
17-09-2019,23-09-2019,Radio,x,5385.21
17-09-2019,23-09-2019,Radio,x,0
17-09-2019,23-09-2019,SMS,x,615.83
17-09-2019,23-09-2019,SMS,x,6406.5
17-09-2019,23-09-2019,SMS,x,4042.83
17-09-2019,23-09-2019,SMS,x,1673.03
17-09-2019,23-09-2019,TV,x,319.23
17-09-2019,23-09-2019,TV,x,30281.82
17-09-2019,23-09-2019,TV,x,723.15
17-09-2019,23-09-2019,TV,x,81.28
24-09-2019,30-09-2019,Affiliates,x,4901.84
24-09-2019,30-09-2019,Affiliates,x,4947.01
24-09-2019,30-09-2019,Affiliates,x,5133.31
24-09-2019,30-09-2019,Affiliates,x,562.19
24-09-2019,30-09-2019,Audio,x,0
24-09-2019,30-09-2019,Audio,x,0
24-09-2019,30-09-2019,Audio,x,0
24-09-2019,30-09-2019,Audio,x,0
24-09-2019,30-09-2019,Email,x,2685.67
24-09-2019,30-09-2019,Email,x,10554.06
24-09-2019,30-09-2019,Email,x,9050.92
24-09-2019,30-09-2019,Email,x,12839.58
24-09-2019,30-09-2019,Leaflets,x,0
24-09-2019,30-09-2019,Leaflets,x,323.61
24-09-2019,30-09-2019,Leaflets,x,0.47
24-09-2019,30-09-2019,Leaflets,x,646.85
24-09-2019,30-09-2019,OLA,x,12564.4
24-09-2019,30-09-2019,OLA,x,8338.11
24-09-2019,30-09-2019,OLA,x,11168.29
24-09-2019,30-09-2019,OLA,x,1553.96
24-09-2019,30-09-2019,OLV,x,5278.69
24-09-2019,30-09-2019,OLV,x,41863.25
24-09-2019,30-09-2019,OLV,x,32349.27
24-09-2019,30-09-2019,OLV,x,16172.74
24-09-2019,30-09-2019,OOH,x,0
24-09-2019,30-09-2019,OOH,x,0
24-09-2019,30-09-2019,OOH,x,0
24-09-2019,30-09-2019,OOH,x,0
24-09-2019,30-09-2019,Paid Search,x,34802.59
24-09-2019,30-09-2019,Paid Search,x,137465.2
24-09-2019,30-09-2019,Paid Search,x,132042.05
24-09-2019,30-09-2019,Paid Search,x,0
24-09-2019,30-09-2019,Paid Social,x,25795.76
24-09-2019,30-09-2019,Paid Social,x,66249.97
24-09-2019,30-09-2019,Paid Social,x,146676.99
24-09-2019,30-09-2019,Paid Social,x,0
24-09-2019,30-09-2019,Radio,x,5146.49
24-09-2019,30-09-2019,Radio,x,6702.94
24-09-2019,30-09-2019,Radio,x,6814.77
24-09-2019,30-09-2019,Radio,x,0
24-09-2019,30-09-2019,SMS,x,684.7
24-09-2019,30-09-2019,SMS,x,6104.65
24-09-2019,30-09-2019,SMS,x,4051.52
24-09-2019,30-09-2019,SMS,x,1961.34
24-09-2019,30-09-2019,TV,x,245.2
24-09-2019,30-09-2019,TV,x,26849.03
24-09-2019,30-09-2019,TV,x,522.75
24-09-2019,30-09-2019,TV,x,59.44
01-10-2019,07-10-2019,Affiliates,x,11598.02
01-10-2019,07-10-2019,Affiliates,x,13125.73
01-10-2019,07-10-2019,Affiliates,x,13326.07
01-10-2019,07-10-2019,Affiliates,x,1617.88
01-10-2019,07-10-2019,Audio,x,0
01-10-2019,07-10-2019,Audio,x,0
01-10-2019,07-10-2019,Audio,x,0
01-10-2019,07-10-2019,Audio,x,0
01-10-2019,07-10-2019,Email,x,2506.62
01-10-2019,07-10-2019,Email,x,11451.09
01-10-2019,07-10-2019,Email,x,9601.8
01-10-2019,07-10-2019,Email,x,14569.79
01-10-2019,07-10-2019,Leaflets,x,0
01-10-2019,07-10-2019,Leaflets,x,297.59
01-10-2019,07-10-2019,Leaflets,x,0.33
01-10-2019,07-10-2019,Leaflets,x,629.27
01-10-2019,07-10-2019,OLA,x,11439.99
01-10-2019,07-10-2019,OLA,x,8837.39
01-10-2019,07-10-2019,OLA,x,11551.31
01-10-2019,07-10-2019,OLA,x,2097.01
01-10-2019,07-10-2019,OLV,x,2874.79
01-10-2019,07-10-2019,OLV,x,57436.85
01-10-2019,07-10-2019,OLV,x,45697.87
01-10-2019,07-10-2019,OLV,x,24376.67
01-10-2019,07-10-2019,OOH,x,0
01-10-2019,07-10-2019,OOH,x,0
01-10-2019,07-10-2019,OOH,x,0
01-10-2019,07-10-2019,OOH,x,0
01-10-2019,07-10-2019,Paid Search,x,33199
01-10-2019,07-10-2019,Paid Search,x,148610.66
01-10-2019,07-10-2019,Paid Search,x,140089.03
01-10-2019,07-10-2019,Paid Search,x,280.21
01-10-2019,07-10-2019,Paid Social,x,23344.15
01-10-2019,07-10-2019,Paid Social,x,71196.69
01-10-2019,07-10-2019,Paid Social,x,147035.83
01-10-2019,07-10-2019,Paid Social,x,0
01-10-2019,07-10-2019,Radio,x,4225.94
01-10-2019,07-10-2019,Radio,x,7185.99
01-10-2019,07-10-2019,Radio,x,7309.89
01-10-2019,07-10-2019,Radio,x,0
01-10-2019,07-10-2019,SMS,x,619.31
01-10-2019,07-10-2019,SMS,x,6293.9
01-10-2019,07-10-2019,SMS,x,4091.61
01-10-2019,07-10-2019,SMS,x,2554.52
01-10-2019,07-10-2019,TV,x,165.16
01-10-2019,07-10-2019,TV,x,24693.7
01-10-2019,07-10-2019,TV,x,371.46
01-10-2019,07-10-2019,TV,x,44.07
08-10-2019,14-10-2019,Affiliates,x,16088.14
08-10-2019,14-10-2019,Affiliates,x,16612.5
08-10-2019,14-10-2019,Affiliates,x,16958.3
08-10-2019,14-10-2019,Affiliates,x,1962.48
08-10-2019,14-10-2019,Audio,x,0
08-10-2019,14-10-2019,Audio,x,0
08-10-2019,14-10-2019,Audio,x,0
08-10-2019,14-10-2019,Audio,x,0
08-10-2019,14-10-2019,Email,x,2344.44
08-10-2019,14-10-2019,Email,x,9692.65
08-10-2019,14-10-2019,Email,x,8185.46
08-10-2019,14-10-2019,Email,x,11790.21
08-10-2019,14-10-2019,Leaflets,x,0
08-10-2019,14-10-2019,Leaflets,x,7705.16
08-10-2019,14-10-2019,Leaflets,x,23114.66
08-10-2019,14-10-2019,Leaflets,x,0
08-10-2019,14-10-2019,OLA,x,10569.3
08-10-2019,14-10-2019,OLA,x,7853.73
08-10-2019,14-10-2019,OLA,x,10356.63
08-10-2019,14-10-2019,OLA,x,1519.08
08-10-2019,14-10-2019,OLV,x,0
08-10-2019,14-10-2019,OLV,x,40393.96
08-10-2019,14-10-2019,OLV,x,30098.76
08-10-2019,14-10-2019,OLV,x,19093.74
08-10-2019,14-10-2019,OOH,x,0
08-10-2019,14-10-2019,OOH,x,0
08-10-2019,14-10-2019,OOH,x,0
08-10-2019,14-10-2019,OOH,x,0
08-10-2019,14-10-2019,Paid Search,x,31002.09
08-10-2019,14-10-2019,Paid Search,x,128389.29
08-10-2019,14-10-2019,Paid Search,x,120987.73
08-10-2019,14-10-2019,Paid Search,x,0
08-10-2019,14-10-2019,Paid Social,x,20904.38
08-10-2019,14-10-2019,Paid Social,x,57466.45
08-10-2019,14-10-2019,Paid Social,x,123009.46
08-10-2019,14-10-2019,Paid Social,x,0
08-10-2019,14-10-2019,Radio,x,3607.99
08-10-2019,14-10-2019,Radio,x,4992.16
08-10-2019,14-10-2019,Radio,x,5332.99
08-10-2019,14-10-2019,Radio,x,0
08-10-2019,14-10-2019,SMS,x,602.79
08-10-2019,14-10-2019,SMS,x,5778.95
08-10-2019,14-10-2019,SMS,x,3766.96
08-10-2019,14-10-2019,SMS,x,1784.43
08-10-2019,14-10-2019,TV,x,112.69
08-10-2019,14-10-2019,TV,x,20084.78
08-10-2019,14-10-2019,TV,x,242.23
08-10-2019,14-10-2019,TV,x,26.48
15-10-2019,21-10-2019,Affiliates,x,17843.12
15-10-2019,21-10-2019,Affiliates,x,19494.29
15-10-2019,21-10-2019,Affiliates,x,18895.82
15-10-2019,21-10-2019,Affiliates,x,2244.38
15-10-2019,21-10-2019,Audio,x,0
15-10-2019,21-10-2019,Audio,x,0
15-10-2019,21-10-2019,Audio,x,0
15-10-2019,21-10-2019,Audio,x,0
15-10-2019,21-10-2019,Email,x,2282.58
15-10-2019,21-10-2019,Email,x,10019.21
15-10-2019,21-10-2019,Email,x,8007.81
15-10-2019,21-10-2019,Email,x,11303.38
15-10-2019,21-10-2019,Leaflets,x,0
15-10-2019,21-10-2019,Leaflets,x,6424.22
15-10-2019,21-10-2019,Leaflets,x,12584.87
15-10-2019,21-10-2019,Leaflets,x,0
15-10-2019,21-10-2019,OLA,x,12515.27
15-10-2019,21-10-2019,OLA,x,12740.69
15-10-2019,21-10-2019,OLA,x,16003.9
15-10-2019,21-10-2019,OLA,x,2084.93
15-10-2019,21-10-2019,OLV,x,0
15-10-2019,21-10-2019,OLV,x,32061.34
15-10-2019,21-10-2019,OLV,x,20439.28
15-10-2019,21-10-2019,OLV,x,16521.81
15-10-2019,21-10-2019,OOH,x,0
15-10-2019,21-10-2019,OOH,x,0
15-10-2019,21-10-2019,OOH,x,0
15-10-2019,21-10-2019,OOH,x,0
15-10-2019,21-10-2019,Paid Search,x,30282.76
15-10-2019,21-10-2019,Paid Search,x,132877.54
15-10-2019,21-10-2019,Paid Search,x,120347.87
15-10-2019,21-10-2019,Paid Search,x,0
15-10-2019,21-10-2019,Paid Social,x,20371.41
15-10-2019,21-10-2019,Paid Social,x,59682.57
15-10-2019,21-10-2019,Paid Social,x,131263.87
15-10-2019,21-10-2019,Paid Social,x,0
15-10-2019,21-10-2019,Radio,x,3306.84
15-10-2019,21-10-2019,Radio,x,4985.56
15-10-2019,21-10-2019,Radio,x,4725.45
15-10-2019,21-10-2019,Radio,x,0
15-10-2019,21-10-2019,SMS,x,592.18
15-10-2019,21-10-2019,SMS,x,6093.7
15-10-2019,21-10-2019,SMS,x,3805.46
15-10-2019,21-10-2019,SMS,x,1595.27
15-10-2019,21-10-2019,TV,x,79.3
15-10-2019,21-10-2019,TV,x,18691.05
15-10-2019,21-10-2019,TV,x,175.21
15-10-2019,21-10-2019,TV,x,18.23
22-10-2019,28-10-2019,Affiliates,x,18273.12
22-10-2019,28-10-2019,Affiliates,x,20102.95
22-10-2019,28-10-2019,Affiliates,x,19529.44
22-10-2019,28-10-2019,Affiliates,x,2594.35
22-10-2019,28-10-2019,Audio,x,0
22-10-2019,28-10-2019,Audio,x,0
22-10-2019,28-10-2019,Audio,x,0
22-10-2019,28-10-2019,Audio,x,0
22-10-2019,28-10-2019,Email,x,2190.56
22-10-2019,28-10-2019,Email,x,9722.12
22-10-2019,28-10-2019,Email,x,7783.94
22-10-2019,28-10-2019,Email,x,11519.47
22-10-2019,28-10-2019,Leaflets,x,0
22-10-2019,28-10-2019,Leaflets,x,4645.69
22-10-2019,28-10-2019,Leaflets,x,7475.88
22-10-2019,28-10-2019,Leaflets,x,0
22-10-2019,28-10-2019,OLA,x,12461.3
22-10-2019,28-10-2019,OLA,x,12323.78
22-10-2019,28-10-2019,OLA,x,15570.36
22-10-2019,28-10-2019,OLA,x,2190.33
22-10-2019,28-10-2019,OLV,x,0
22-10-2019,28-10-2019,OLV,x,24838.42
22-10-2019,28-10-2019,OLV,x,15051.18
22-10-2019,28-10-2019,OLV,x,15692.65
22-10-2019,28-10-2019,OOH,x,0
22-10-2019,28-10-2019,OOH,x,0
22-10-2019,28-10-2019,OOH,x,0
22-10-2019,28-10-2019,OOH,x,0
22-10-2019,28-10-2019,Paid Search,x,29242.25
22-10-2019,28-10-2019,Paid Search,x,130349.96
22-10-2019,28-10-2019,Paid Search,x,118805.08
22-10-2019,28-10-2019,Paid Search,x,0
22-10-2019,28-10-2019,Paid Social,x,19068.78
22-10-2019,28-10-2019,Paid Social,x,56675.31
22-10-2019,28-10-2019,Paid Social,x,125807.69
22-10-2019,28-10-2019,Paid Social,x,0
22-10-2019,28-10-2019,Radio,x,2901.07
22-10-2019,28-10-2019,Radio,x,4481.68
22-10-2019,28-10-2019,Radio,x,4176.09
22-10-2019,28-10-2019,Radio,x,0
22-10-2019,28-10-2019,SMS,x,558.18
22-10-2019,28-10-2019,SMS,x,5909.11
22-10-2019,28-10-2019,SMS,x,3711
22-10-2019,28-10-2019,SMS,x,1616.34
22-10-2019,28-10-2019,TV,x,55.39
22-10-2019,28-10-2019,TV,x,16510.33
22-10-2019,28-10-2019,TV,x,124.67
22-10-2019,28-10-2019,TV,x,13.01
29-10-2019,04-11-2019,Affiliates,x,19961.5
29-10-2019,04-11-2019,Affiliates,x,21364.28
29-10-2019,04-11-2019,Affiliates,x,20838.98
29-10-2019,04-11-2019,Affiliates,x,2993.58
29-10-2019,04-11-2019,Audio,x,0
29-10-2019,04-11-2019,Audio,x,0
29-10-2019,04-11-2019,Audio,x,0
29-10-2019,04-11-2019,Audio,x,0
29-10-2019,04-11-2019,Email,x,1628.99
29-10-2019,04-11-2019,Email,x,7034.79
29-10-2019,04-11-2019,Email,x,5657.38
29-10-2019,04-11-2019,Email,x,10678.97
29-10-2019,04-11-2019,Leaflets,x,0
29-10-2019,04-11-2019,Leaflets,x,4425.21
29-10-2019,04-11-2019,Leaflets,x,5513.2
29-10-2019,04-11-2019,Leaflets,x,0
29-10-2019,04-11-2019,OLA,x,13494.01
29-10-2019,04-11-2019,OLA,x,12480.76
29-10-2019,04-11-2019,OLA,x,15827.52
29-10-2019,04-11-2019,OLA,x,2397.25
29-10-2019,04-11-2019,OLV,x,0
29-10-2019,04-11-2019,OLV,x,22445.76
29-10-2019,04-11-2019,OLV,x,13712.59
29-10-2019,04-11-2019,OLV,x,15441.8
29-10-2019,04-11-2019,OOH,x,0
29-10-2019,04-11-2019,OOH,x,0
29-10-2019,04-11-2019,OOH,x,0
29-10-2019,04-11-2019,OOH,x,0
29-10-2019,04-11-2019,Paid Search,x,30785.35
29-10-2019,04-11-2019,Paid Search,x,133124.13
29-10-2019,04-11-2019,Paid Search,x,121956.64
29-10-2019,04-11-2019,Paid Search,x,0
29-10-2019,04-11-2019,Paid Social,x,20247.86
29-10-2019,04-11-2019,Paid Social,x,58277.68
29-10-2019,04-11-2019,Paid Social,x,132698.58
29-10-2019,04-11-2019,Paid Social,x,0
29-10-2019,04-11-2019,Radio,x,2835.77
29-10-2019,04-11-2019,Radio,x,3914.57
29-10-2019,04-11-2019,Radio,x,3869.24
29-10-2019,04-11-2019,Radio,x,0
29-10-2019,04-11-2019,SMS,x,504.64
29-10-2019,04-11-2019,SMS,x,5161.27
29-10-2019,04-11-2019,SMS,x,3257.1
29-10-2019,04-11-2019,SMS,x,1624.46
29-10-2019,04-11-2019,TV,x,40.69
29-10-2019,04-11-2019,TV,x,14987.41
29-10-2019,04-11-2019,TV,x,90.29
29-10-2019,04-11-2019,TV,x,9.45
05-11-2019,11-11-2019,Affiliates,x,25374.25
05-11-2019,11-11-2019,Affiliates,x,22349.61
05-11-2019,11-11-2019,Affiliates,x,21492.72
05-11-2019,11-11-2019,Affiliates,x,3143.16
05-11-2019,11-11-2019,Audio,x,0
05-11-2019,11-11-2019,Audio,x,0
05-11-2019,11-11-2019,Audio,x,0
05-11-2019,11-11-2019,Audio,x,0
05-11-2019,11-11-2019,Email,x,1343.91
05-11-2019,11-11-2019,Email,x,4971.49
05-11-2019,11-11-2019,Email,x,3960.68
05-11-2019,11-11-2019,Email,x,9492.3
05-11-2019,11-11-2019,Leaflets,x,0
05-11-2019,11-11-2019,Leaflets,x,4006.84
05-11-2019,11-11-2019,Leaflets,x,3807.67
05-11-2019,11-11-2019,Leaflets,x,0
05-11-2019,11-11-2019,OLA,x,17268.55
05-11-2019,11-11-2019,OLA,x,12680.5
05-11-2019,11-11-2019,OLA,x,15878.28
05-11-2019,11-11-2019,OLA,x,2296.39
05-11-2019,11-11-2019,OLV,x,2414.57
05-11-2019,11-11-2019,OLV,x,21897.6
05-11-2019,11-11-2019,OLV,x,13028.48
05-11-2019,11-11-2019,OLV,x,14632.35
05-11-2019,11-11-2019,OOH,x,0
05-11-2019,11-11-2019,OOH,x,0
05-11-2019,11-11-2019,OOH,x,0
05-11-2019,11-11-2019,OOH,x,0
05-11-2019,11-11-2019,Paid Search,x,36954.12
05-11-2019,11-11-2019,Paid Search,x,133621.29
05-11-2019,11-11-2019,Paid Search,x,121342.37
05-11-2019,11-11-2019,Paid Search,x,0
05-11-2019,11-11-2019,Paid Social,x,25389.67
05-11-2019,11-11-2019,Paid Social,x,58410.59
05-11-2019,11-11-2019,Paid Social,x,132962.34
05-11-2019,11-11-2019,Paid Social,x,0
05-11-2019,11-11-2019,Radio,x,3814.88
05-11-2019,11-11-2019,Radio,x,3308.84
05-11-2019,11-11-2019,Radio,x,3362.69
05-11-2019,11-11-2019,Radio,x,0
05-11-2019,11-11-2019,SMS,x,704.25
05-11-2019,11-11-2019,SMS,x,5682.99
05-11-2019,11-11-2019,SMS,x,3550.62
05-11-2019,11-11-2019,SMS,x,1571.57
05-11-2019,11-11-2019,TV,x,31.35
05-11-2019,11-11-2019,TV,x,13326.78
05-11-2019,11-11-2019,TV,x,63.42
05-11-2019,11-11-2019,TV,x,6.74
12-11-2019,18-11-2019,Affiliates,x,24406.38
12-11-2019,18-11-2019,Affiliates,x,22954.44
12-11-2019,18-11-2019,Affiliates,x,22930.96
12-11-2019,18-11-2019,Affiliates,x,3595.99
12-11-2019,18-11-2019,Audio,x,0
12-11-2019,18-11-2019,Audio,y,0
12-11-2019,18-11-2019,Audio,y,0
12-11-2019,18-11-2019,Audio,y,0
12-11-2019,18-11-2019,Email,y,897.74
12-11-2019,18-11-2019,Email,y,3539.03
12-11-2019,18-11-2019,Email,y,2889.78
12-11-2019,18-11-2019,Email,y,8898.42
12-11-2019,18-11-2019,Leaflets,y,0
12-11-2019,18-11-2019,Leaflets,y,3758.18
12-11-2019,18-11-2019,Leaflets,y,2897.31
12-11-2019,18-11-2019,Leaflets,y,0
12-11-2019,18-11-2019,OLA,y,15539.75
12-11-2019,18-11-2019,OLA,y,10846.3
12-11-2019,18-11-2019,OLA,y,14007.15
12-11-2019,18-11-2019,OLA,y,2188.65
12-11-2019,18-11-2019,OLV,y,2461.3
12-11-2019,18-11-2019,OLV,y,22089.46
12-11-2019,18-11-2019,OLV,y,14190.26
12-11-2019,18-11-2019,OLV,y,14990.38
12-11-2019,18-11-2019,OOH,y,0
12-11-2019,18-11-2019,OOH,y,0
12-11-2019,18-11-2019,OOH,y,0
12-11-2019,18-11-2019,OOH,y,0
12-11-2019,18-11-2019,Paid Search,y,35154.59
12-11-2019,18-11-2019,Paid Search,y,135319.62
12-11-2019,18-11-2019,Paid Search,y,126211.65
12-11-2019,18-11-2019,Paid Search,y,0
12-11-2019,18-11-2019,Paid Social,y,23393.11
12-11-2019,18-11-2019,Paid Social,y,57352.1
12-11-2019,18-11-2019,Paid Social,y,127441.85
12-11-2019,18-11-2019,Paid Social,y,0
12-11-2019,18-11-2019,Radio,y,3255.07
12-11-2019,18-11-2019,Radio,y,2844.38
12-11-2019,18-11-2019,Radio,y,3282.59
12-11-2019,18-11-2019,Radio,y,0
12-11-2019,18-11-2019,SMS,y,719.92
12-11-2019,18-11-2019,SMS,y,6159.58
12-11-2019,18-11-2019,SMS,y,3966.27
12-11-2019,18-11-2019,SMS,y,1757.99
12-11-2019,18-11-2019,TV,y,20.87
12-11-2019,18-11-2019,TV,y,11919.54
12-11-2019,18-11-2019,TV,y,45.79
12-11-2019,18-11-2019,TV,y,4.94
19-11-2019,25-11-2019,Affiliates,y,23914.78
19-11-2019,25-11-2019,Affiliates,y,24314.88
19-11-2019,25-11-2019,Affiliates,y,24355.17
19-11-2019,25-11-2019,Affiliates,y,2598.39
19-11-2019,25-11-2019,Audio,y,0
19-11-2019,25-11-2019,Audio,y,0
19-11-2019,25-11-2019,Audio,y,0
19-11-2019,25-11-2019,Audio,y,0
19-11-2019,25-11-2019,Email,y,621.46
19-11-2019,25-11-2019,Email,y,2559.03
19-11-2019,25-11-2019,Email,y,2081.06
19-11-2019,25-11-2019,Email,y,7020.59
19-11-2019,25-11-2019,Leaflets,y,0
19-11-2019,25-11-2019,Leaflets,y,3915.49
19-11-2019,25-11-2019,Leaflets,y,2172.71
19-11-2019,25-11-2019,Leaflets,y,0
19-11-2019,25-11-2019,OLA,y,14058.87
19-11-2019,25-11-2019,OLA,y,9428.74
19-11-2019,25-11-2019,OLA,y,12138.32
19-11-2019,25-11-2019,OLA,y,1138.5
19-11-2019,25-11-2019,OLV,y,1822.49
19-11-2019,25-11-2019,OLV,y,23183.05
19-11-2019,25-11-2019,OLV,y,15506.1
19-11-2019,25-11-2019,OLV,y,12204.18
19-11-2019,25-11-2019,OOH,y,0
19-11-2019,25-11-2019,OOH,y,0
19-11-2019,25-11-2019,OOH,y,0
19-11-2019,25-11-2019,OOH,y,0
19-11-2019,25-11-2019,Paid Search,y,33886.3
19-11-2019,25-11-2019,Paid Search,y,136767.05
19-11-2019,25-11-2019,Paid Search,y,127407.35
19-11-2019,25-11-2019,Paid Search,y,0
19-11-2019,25-11-2019,Paid Social,y,22114.99
19-11-2019,25-11-2019,Paid Social,y,58513.76
19-11-2019,25-11-2019,Paid Social,y,125931.65
19-11-2019,25-11-2019,Paid Social,y,0
19-11-2019,25-11-2019,Radio,y,2757.87
19-11-2019,25-11-2019,Radio,y,2564.59
19-11-2019,25-11-2019,Radio,y,3206.57
19-11-2019,25-11-2019,Radio,y,0
19-11-2019,25-11-2019,SMS,y,731.56
19-11-2019,25-11-2019,SMS,y,6754.67
19-11-2019,25-11-2019,SMS,y,4350.54
19-11-2019,25-11-2019,SMS,y,1128.79
19-11-2019,25-11-2019,TV,y,14.53
19-11-2019,25-11-2019,TV,y,10784.38
19-11-2019,25-11-2019,TV,y,32.62
19-11-2019,25-11-2019,TV,y,3.3
26-11-2019,02-12-2019,Affiliates,y,22632.82
26-11-2019,02-12-2019,Affiliates,y,24363.51
26-11-2019,02-12-2019,Affiliates,y,23949.7
26-11-2019,02-12-2019,Affiliates,y,2942.53
26-11-2019,02-12-2019,Audio,y,0
26-11-2019,02-12-2019,Audio,y,0
26-11-2019,02-12-2019,Audio,y,0
26-11-2019,02-12-2019,Audio,y,0
26-11-2019,02-12-2019,Email,y,431.35
26-11-2019,02-12-2019,Email,y,1808.41
26-11-2019,02-12-2019,Email,y,1453.11
26-11-2019,02-12-2019,Email,y,6625.35
26-11-2019,02-12-2019,Leaflets,y,0
26-11-2019,02-12-2019,Leaflets,y,3771.97
26-11-2019,02-12-2019,Leaflets,y,1532.35
26-11-2019,02-12-2019,Leaflets,y,0
26-11-2019,02-12-2019,OLA,y,12682.54
26-11-2019,02-12-2019,OLA,y,8404.83
26-11-2019,02-12-2019,OLA,y,10646.67
26-11-2019,02-12-2019,OLA,y,1140.51
26-11-2019,02-12-2019,OLV,y,900.08
26-11-2019,02-12-2019,OLV,y,24019.56
26-11-2019,02-12-2019,OLV,y,15875.01
26-11-2019,02-12-2019,OLV,y,12733.27
26-11-2019,02-12-2019,OOH,y,0
26-11-2019,02-12-2019,OOH,y,0
26-11-2019,02-12-2019,OOH,y,0
26-11-2019,02-12-2019,OOH,y,0
26-11-2019,02-12-2019,Paid Search,y,32637.18
26-11-2019,02-12-2019,Paid Search,y,136929.5
26-11-2019,02-12-2019,Paid Search,y,125906.25
26-11-2019,02-12-2019,Paid Search,y,0
26-11-2019,02-12-2019,Paid Social,y,20595.87
26-11-2019,02-12-2019,Paid Social,y,57735.23
26-11-2019,02-12-2019,Paid Social,y,119304.17
26-11-2019,02-12-2019,Paid Social,y,0
26-11-2019,02-12-2019,Radio,y,2288.44
26-11-2019,02-12-2019,Radio,y,2218.27
26-11-2019,02-12-2019,Radio,y,2886.97
26-11-2019,02-12-2019,Radio,y,0
26-11-2019,02-12-2019,SMS,y,635.57
26-11-2019,02-12-2019,SMS,y,6268.45
26-11-2019,02-12-2019,SMS,y,3976.28
26-11-2019,02-12-2019,SMS,y,1246.08
26-11-2019,02-12-2019,TV,y,10.15
26-11-2019,02-12-2019,TV,y,9569.43
26-11-2019,02-12-2019,TV,y,22.71
26-11-2019,02-12-2019,TV,y,2.44
03-12-2019,09-12-2019,Affiliates,y,24341.65
03-12-2019,09-12-2019,Affiliates,y,29145.77
03-12-2019,09-12-2019,Affiliates,y,27266.07
03-12-2019,09-12-2019,Affiliates,y,2822.3
03-12-2019,09-12-2019,Audio,y,0
03-12-2019,09-12-2019,Audio,y,0
03-12-2019,09-12-2019,Audio,y,0
03-12-2019,09-12-2019,Audio,y,0
03-12-2019,09-12-2019,Email,y,301.97
03-12-2019,09-12-2019,Email,y,1307.21
03-12-2019,09-12-2019,Email,y,1030.35
03-12-2019,09-12-2019,Email,y,5755.76
03-12-2019,09-12-2019,Leaflets,y,0
03-12-2019,09-12-2019,Leaflets,y,3928.4
03-12-2019,09-12-2019,Leaflets,y,1094.78
03-12-2019,09-12-2019,Leaflets,y,0
03-12-2019,09-12-2019,OLA,y,11484.42
03-12-2019,09-12-2019,OLA,y,7878.08
03-12-2019,09-12-2019,OLA,y,9657.99
